Date,User,Tweet
2013-12-04 11:10:20+00:00,sambitswaraj,If BJP wins all d 4 states on 8th of Dec then every BJP karyakarta is to be complemented...no one can be Singularly praised-@BJPRajnathSingh
2013-12-04 10:57:37+00:00,sambitswaraj,I will contest from Gaziabad in 2014 says @BJPRajnathSingh #AgendaAajTak
2013-12-04 10:55:52+00:00,sambitswaraj,"Only drawback of @narendramodi is that he does nt care fr hs own health but works relentlessly fr India, says @BJPRajnathSingh #AgendaAajTak"
2013-12-04 10:46:16+00:00,sambitswaraj,RAJ DILANGE RAJNATH #AgendaAajTak
2013-12-04 10:45:37+00:00,sambitswaraj,Charpai for @BJPRajnathSingh ...@anjanaomkashyap says CHARPAI represents his humble beginning #AgendaAajTak
2013-12-04 10:43:06+00:00,sambitswaraj,BJP Nnational President @BJPRajnathSingh appears on #AgendaAajTak
2013-12-04 10:32:09+00:00,sambitswaraj,@abdullah_omar says he advises RahulG within d confines of closed doors...hmm #AgendaAajTak
2013-12-04 10:29:25+00:00,sambitswaraj,Why Rahul's campaign has failed?@rahulkanwal asks Omar...Omar says Rahul's campaign has not started..imagine!! #AgendaAajTak
2013-12-04 10:26:49+00:00,sambitswaraj,@abdullah_omar  says Modi wave is not visible 2 him...his specks need 2 be changed ..hmm #AgendaAajTak
2013-12-04 10:25:19+00:00,sambitswaraj,"""Riyasaat meri hai""..@abdullah_omar says for JK...""Mai uska wazire-alla hun""..hmm King Abdullah #AgendaAajTak"
2013-12-04 10:22:25+00:00,sambitswaraj,@abdullah_omar rakes up article 370 and @narendramodi on #AgendaAajTak
2013-12-04 09:15:44+00:00,sambitswaraj,On @newsxonline #DelhiElections now 2.45pm
2013-12-04 08:34:46+00:00,sambitswaraj,Had come 2 attend Gadkariji session on #AgendaAajTak ..off 2 my usual duty nw..catch me debating on @newsxonline  at 2.15pm #DelhiElections
2013-12-04 08:15:42+00:00,sambitswaraj,"""No democracy is the main problem of Congress"" ""More democracy is the problem of BJP"" says Nitin Gadkari #AgendaAajTak"
2013-12-04 08:13:54+00:00,sambitswaraj,Jairam Ramesh 1000 Rahul Gandhi se intelligent hai ..kya ye CONGRESS ke President ban sakte hai..Gadkari in #AgendaAajTak
2013-12-04 08:10:42+00:00,sambitswaraj,'Pradhanmantri ke Pet se Pradhanmantri paida hua' Gadkari on Congress in #AgendaAajTak
2013-12-04 08:07:41+00:00,sambitswaraj,"Jairam Ramesh says RahulG is not an 'I only' story..Punya Prasun :contrary 2 it its only a 'I Story'-my mom, my dad, my gradma #AgendaAajTak"
2013-12-04 08:04:27+00:00,sambitswaraj,"""Purani Party mai naya Soch lana asan nahi"" Jairam Ramesh says on Rahul Gandhi's advent #AgendaAajTak"
2013-12-04 08:01:48+00:00,sambitswaraj,"""Media asli badmas hai""..says Jairam Ramesh..baas headlines kojtee rahtee hai..ha ha...#AgendaAajTak"
2013-12-04 07:57:12+00:00,sambitswaraj,Communal Violence Bill discussed now on #AgendaAajTak
2013-12-04 07:53:42+00:00,sambitswaraj,Gadkari ji is simply fabulous. .has won several rounds of applause #AgendaAajTak
2013-12-04 07:52:32+00:00,sambitswaraj,'Secularbad ke naam par Communal Club'..indirectly Gadkari hits out at Congress #AgendaAajTak
2013-12-04 07:51:01+00:00,sambitswaraj,Neither Rightist nor Leftist..only opportunistic. .that's what is Congress says Nitin Gadkari #AgendaAajTak
2013-12-04 07:49:39+00:00,sambitswaraj,Jairam Ramesh says there is no doubt that that everyone in this country is looking towatds Modi for answers ! #AgendaAajTak
2013-12-04 07:48:14+00:00,sambitswaraj,Why is that Narendra Modi sets the 'Rajnaitik Mantra' of India? Punya Prasun adks Jairam Ramesh #AgendaAajTak
2013-12-04 07:46:24+00:00,sambitswaraj,"Nothing is permanent, change is inevitable says Nitin Gadkari in #AgendaAajTak"
2013-12-04 07:44:05+00:00,sambitswaraj,Election 2014 should not be contested as a 'Beauty-Contest' : Jairam Ramesh #AgendaAajTak
2013-12-04 07:42:35+00:00,sambitswaraj,On d report of Nitin Gadkari 'Pradhanmantri Sadak Yojna' ws made by d NDA government:-):-):-):-) says Punya Prasun Vajpayee in #AgendaAajTak
2013-12-04 07:39:52+00:00,sambitswaraj,"Now Political war of sorts starts..Punya P Vajpayee, Nitin Gadkari and Jairam Ramesh.. #AgendaAajTak"
2013-12-04 07:35:05+00:00,sambitswaraj,Talat Ajeej says @sonuniigaam has got the best vocal cords...even the ENT surgeon said so...#AgendaAajTak
2013-12-04 07:27:02+00:00,sambitswaraj,Nitin Gadkari sings 'tujse naraz nahin zindagi..hairan hun mai' along with @sonuniigaam ..talented politician Nitinji is.. #AgendaAajTak
2013-12-04 07:24:28+00:00,sambitswaraj,Niyin Gadkari to sing with @sonuniigaam  #AgendaAajTak
2013-12-04 07:23:40+00:00,sambitswaraj,Nitin Gadkari requests @sonuniigaam for a heart touching song..'sandese aatee hai' from  movie BORDER..Patriotic fervor at  #AgendaAajTak
2013-12-04 07:20:21+00:00,sambitswaraj,Live Shows are so enchanting...@sonuniigaam has a simply marvelous voice..far better than recordings  #AgendaAajTak
2013-12-04 07:17:27+00:00,sambitswaraj,Pankaj Uddas and Talat Ajeej smilingly look at @sonuniigaam as he performs on #AgendaAajTak
2013-12-04 07:11:21+00:00,sambitswaraj,Looking forward for political discourse between Nitin Gadkari and Jairam Ramesh at 1pm..both are visionaries in dere own sense #AgendaAajTak
2013-12-04 07:05:28+00:00,sambitswaraj,"@sonuniigaam sings 'Kya hua tera wada""..fabulous..Delites adking d same frm CM Sheila ji ??..joking :-) #AgendaAajTak"
2013-12-04 07:01:40+00:00,sambitswaraj,@sonuniigaam on the #AgendaAajTak dias...opens up to the audience.. http://t.co/7i7iCHnVLJ
2013-12-04 06:58:54+00:00,sambitswaraj,@malasekhri of Music Today welcomes Sonu Nigam..clad in a Dhoti..to the dias #AgendaAajTak
2013-12-04 06:55:14+00:00,sambitswaraj,"@aparna_jain @letsgethere ha ha..but here dey r pretty serious bout voting..even checking d inks,production team must hv voted #AgendaAajTak"
2013-12-04 06:52:08+00:00,sambitswaraj,Aroon Purie of Today Group says @aajtak has no AGENDA of its own..it is PEOPLE'S AGENDA which it promotes..neutrality is d key #AgendaAajTak
2013-12-04 06:49:15+00:00,sambitswaraj,Aroon Purie of Today Group says @aajtak has no AGENDA of its own..its the Agenda of People which it propagates..Neutrality wins#AgendaAajTak
2013-12-04 06:46:17+00:00,sambitswaraj,@raajved yes dear
2013-12-04 06:45:23+00:00,sambitswaraj,Aroon Purie ascends the Podium to set the agenda #AgendaAajTak
2013-12-04 06:43:40+00:00,sambitswaraj,Vademataram by Akash #AgendaAajTak http://t.co/6lOAwI3TvI
2013-12-04 06:37:45+00:00,sambitswaraj,"#AgendaAajTak ..national/international politicians, film fraternity, celebrities of all hue n color under one roof!!! http://t.co/FXHYwT52O9"
2013-12-04 06:24:46+00:00,sambitswaraj,Have come to participate in @aajtak Agenda...Mega Event....
2013-12-04 02:26:59+00:00,sambitswaraj,Uproot both the 'A' and the 'B' team this election and choose a team of 'Harsh(Happiness)' for yourselves this time #Harsh4U
2013-12-04 02:20:14+00:00,sambitswaraj,At my booth 2 Cast My Vote..then I would be on @indianews from 8.30am onwards #DelhiElection
2013-12-04 02:07:42+00:00,sambitswaraj,"Remember ""Pahle Matdan,phir Jalpan""..cast ur vote before breakfast..good morning...GO GET GOING..#BJP4Delhi"
2013-12-03 17:06:04+00:00,sambitswaraj,If u do not want a CRIPPLED tomorrow fr Delhi then pls visit ur polling booth n get 2DROPS of ink on ur fingertip..vote fr 'SWASTHA VARDHAN'
2013-12-03 15:05:54+00:00,sambitswaraj,Pls catch me today (3/12/13) on @HeadlinesToday with @rahulkanwal #centerstage at 9pm
2013-12-03 13:56:28+00:00,sambitswaraj,Today (3/12/13) I would also be on @newsnation at 8pm #DelhiElections
2013-12-03 09:51:23+00:00,sambitswaraj,Friends today (3/12/13) I would be on @ibnlive (CNN-IBN) with @sardesairajdeep at 6pm #LiquorInElections
2013-12-03 08:34:54+00:00,sambitswaraj,Shivanand Tiwari says Modi speaks as a wrestler from the ring..hmm..n NIKU as the punched out loser who lies on d wrestler's feet defeated!!
2013-12-03 07:55:43+00:00,sambitswaraj,After Panacea for all ills FOOD SECU BILL failed..Congress all set 2 introduce all time favorite Elixir of secularism COMMUNAL VIOLENCE BILL
2013-12-03 04:50:13+00:00,sambitswaraj,Kejriwal says even Modi is afraid of him..well well this is d classic definition of the word 'Megalomania'..Beware of Modi bashing fanatics!
2013-12-03 03:54:59+00:00,sambitswaraj,@AapYogendra I got 2 learn about you writing RagulG's speeches from DU Professors..its a well known fact in DU..in favour u wanted a RS seat
2013-12-03 03:46:10+00:00,sambitswaraj,I learn @AapYogendra used to Script Rahul Gandhi's speeches in the yesteryears in wish for a RS seat..Unfulfilled Ambitions? Hiding dragons?
2013-12-03 03:29:42+00:00,sambitswaraj,Many AAP Candidates are ready 2 give themselves up for a Price..finding no takers though..hope this doesn't get caught in their own Cameras!
2013-12-03 03:06:21+00:00,sambitswaraj,"AAP has installed 2000 spy cams in Delhi!!..hmm,on the footsteps of #Tejpal #Tehelka..GM friends..look out fr development nt cams #BJP4Delhi"
2013-12-02 15:46:13+00:00,sambitswaraj,Enjoying Yadon ka Idiot Box with @neeleshmisra while returning from days hectic political schedules..simple joys of life..possessive voice!
2013-12-02 12:40:31+00:00,sambitswaraj,The Anti - Daughter position in Jammu &amp; Kashmir http://t.co/xIbh9JQbQc
2013-12-02 09:42:37+00:00,sambitswaraj,"Since SoniaG is richer than Queen Elizabeth,'Shehzadas' mom shuld b called as d 'QUEEN-MOTHER'..lovingly 'QM'..nw Q denotes queen nting else"
2013-12-02 09:30:51+00:00,sambitswaraj,Friends today (2/12/13) I would be on @SaharaSamay at 4pm and at 8pm #Elections 2013 ..thanks
2013-12-02 08:28:17+00:00,sambitswaraj,"Goa Medical College declares #Tejpal's Potency Test Report-Physically POTENT, Mentally IMPOTENT..hwever talented 1 may b..Character is Prime"
2013-12-02 04:48:01+00:00,sambitswaraj,@nanditathhakur @VasundharaBJP I feel the same way..at least the NCW should take a note of this!!
2013-12-02 04:42:39+00:00,sambitswaraj,I m pained by d fact that Gehlot abused d 1st woman CM of Rajasthan @VasundharaBJP n got away..we cannot lie down n take this #ArrestGehlot!
2013-12-02 04:30:37+00:00,sambitswaraj,Unbelivable! Such slanderous comments on @VasundharaBJP by Gehlot..despicable..and he is still free #Arrest Gehlot ..a new Tejpal in Making?
2013-12-02 03:55:36+00:00,sambitswaraj,@sambitswaraj I mean absolve Tejpal from the cases..typo
2013-12-02 03:48:11+00:00,sambitswaraj,SoniaG wrote letter to PM in 2004 not 2 transfer Kejriwal out of Delhi..hadn't she written a similar letter to absolve cases against Tejpal?
2013-12-02 03:36:25+00:00,sambitswaraj,Anna denies blessings 2 AAP..I m sure nw d last round of Abusing n Accusing by AAP is reserved fr their Mentor Anna Hazare..expect PC soon!!
2013-12-01 12:31:13+00:00,sambitswaraj,Today (1/12/13) I would also be on @newsxonline (NEWS X) at 7pm #OpinionPoll Delhi
2013-12-01 11:30:36+00:00,sambitswaraj,On C-Voter opinion Poll on @indianews 5pm...BJP single largest Party in Delhi
2013-12-01 10:21:35+00:00,sambitswaraj,Friends today (1/12/13) I would be on @indianews (INDIA NEWS) at 5pm #Elections2013
2013-12-01 08:07:42+00:00,sambitswaraj,Rajasthan election: BJP holds the edge against Congress - Livemint http://t.co/M8hzJnfuKm
2013-12-01 07:05:29+00:00,sambitswaraj,'Vadra' rivulet with all its illgotten wealth drains into d 'Sonia-Sagar'..at least one of d feeders is known..any guess on d other sources?
2013-12-01 06:52:23+00:00,sambitswaraj,Congress can hack the whole country  leave alone a Twitter handle-Dr Patra on Lekhi's   tweet NEWSX http://t.co/9cZMW7bYnd? via @newsxonline
2013-12-01 06:24:05+00:00,sambitswaraj,Sonia is the Richest woman politician of the world!!...hmm why should She object to the Heir apparent being called as SHEHZADA? #QueenMother
2013-12-01 04:56:29+00:00,sambitswaraj,#Tejpal is a classic case of how-'Bantering' leads to 'Battering'..good morning n Happy Sunday
2013-11-30 15:40:55+00:00,sambitswaraj,Walking bare feet on the dew laden lawns of Vijay Chowk in front of d Rastrapati Bhavan n Parliament as d camera person ready's d set #Bliss
2013-11-30 15:29:30+00:00,sambitswaraj,"Today (30/11/13) I  would be on @newsxonline (NEWS X) at 9.20pm #Tejpal,@indiatvnews show at 8.30pm got cancelled due 2 tejpal breaking news"
2013-11-30 11:49:45+00:00,sambitswaraj,Friends catch me today(30/11/13) on @indiatvnews (India TV) at 8.30pm debating from NEW DELHI constituency
2013-11-30 10:33:11+00:00,sambitswaraj,@nayaksivaram @anilkohli54 #garbage lol..:-)
2013-11-30 10:01:16+00:00,sambitswaraj,"Shakeel Ahmed says Modi a Stand up Comedian-those who play wid national security,national issues r nothing but a comedy fr them #NaMoInDelhi"
2013-11-30 09:22:35+00:00,sambitswaraj,Delhi Electricity Bill 'Poll-Khol' just before Polls by @narendramodi #NamoInDelhi
2013-11-30 08:01:55+00:00,sambitswaraj,Information-PM's rally in Delhi has not been cancelled..he is anyways doing the same thing that he would hv done in d rally- KEEPING SILENT
2013-11-30 06:53:50+00:00,sambitswaraj,Shinde endorses Cobrapost..hm hadnt he endorsed Hindu terrorism after reading some crap news..such r d antiques of our Beloved Home Minister
2013-11-30 06:27:47+00:00,sambitswaraj,@rahulgrover88 AAP'ites akin to TERMites..
2013-11-30 06:06:34+00:00,sambitswaraj,The AAP'ites are more furious on Vijay Jolly than on Tejpal..just as dey appear more concered about BJP thn d corrupt Congress..Con'sB team?
2013-11-29 09:03:33+00:00,sambitswaraj,I would be on @SaharaSamay today (29/11/13) at 4pm
2013-11-29 05:00:49+00:00,sambitswaraj,If the Congress had its way Tejpal case wd just have been a light hearted Banter http://t.co/qyZFFVSCcX
2013-11-29 04:09:28+00:00,sambitswaraj,Why is Congress pained by the Speedy trial of Tejpal case: Dr Sambit toCNN --Videos India:IBNLive Videos http://t.co/AxzRoVv03u via @ibnlive
2013-11-29 01:46:09+00:00,sambitswaraj,Congress orders CAG audit against Kemka...blatant bullying by Congress to hide the sordid saga of its son-in-'law'..Congi's 'law' of Revenge
2013-11-28 16:28:02+00:00,sambitswaraj,Would be now 10pm on @ndtv India #tejpal..pls watch :-)
2013-11-28 15:32:46+00:00,sambitswaraj,On @ibnlive with @sardesairajdeep #tejpal
2013-11-28 14:52:11+00:00,sambitswaraj,On @newsxonline at 8.30pm  #tejpal
2013-11-28 13:35:24+00:00,sambitswaraj,@News24 debate #tejpal starts..
2013-11-28 12:22:31+00:00,sambitswaraj,Today I would also be on @newsxonline at 8.30pm and @ibnlive (CNN-IBN) at 9pm #Tejpal Rape case
2013-11-28 12:17:35+00:00,sambitswaraj,Friends would be on @News24 at 7pm today (28thNov) #tejpal
2013-11-28 11:18:07+00:00,sambitswaraj,Pls watch me today (28/11/13) on @indiatvnews (IndiaTV) at 5pm #Tejpal
2013-11-28 04:34:51+00:00,sambitswaraj,"#TIME of Goldman Sachs,Nomura and CLSA has come..Tehelka, Cobrapost and Gulail could no longer 'Banter' n 'Lacerate' the truth @narendramodi"
2013-11-28 03:46:44+00:00,sambitswaraj,"#'Shame'ma resigns frm #Tehelka ..nefarious conglomerate being disassembled bit by bit..hm rtly said ""Bhagwan ke yahan der hai, andher nahi"""
2013-11-28 03:14:12+00:00,sambitswaraj,Always realize the difference btw a 'YES' and a 'NO'..for those who fail 2 realise the same face the propensity of suffering the #Tejpal way
2013-11-27 15:28:56+00:00,sambitswaraj,On #center stage on @HeadlinesToday  #opinion poll Delhi 2013
2013-11-27 12:22:25+00:00,sambitswaraj,Slight amendment-would be on @HeadlinesToday at 8pm #Tejpal on @aajtak at 8.30pm #Rajtilak and @DDNewsLive at 9.20pm #Elections 2013
2013-11-27 11:46:46+00:00,sambitswaraj,Today (27/11/13) I would be on @aajtak 8pm to 9pm on #Rajtilak and on @HeadlinesToday at 9pm
2013-11-27 11:39:07+00:00,sambitswaraj,@ArKrTi ROFL
2013-11-27 10:25:35+00:00,sambitswaraj,Naresh Agarwal appears more scared than his bro #Teju ..what's hidden in NAAG's cupboard?? @timesnow #SPSexistMP
2013-11-27 09:49:17+00:00,sambitswaraj,@timesnow high time 'Chai (tea) be poured on this SP leader...disgusting #SPsexistMP
2013-11-27 07:38:20+00:00,sambitswaraj,The Invincible BURQA of Secularism is a must fr ones safety in d present day India..hv requested Digvijay ji 2 suggest me a tailor fr d same
2013-11-27 07:07:45+00:00,sambitswaraj,Two easiest ways of escaping Rape law:1) Turn Juvenile 2)Religious Conversion err I mean turn 'Secular'..#Guide book to perform SAFE-'RAPE'!
2013-11-27 06:38:00+00:00,sambitswaraj,Shoma Chaudary's name may also appear in the FIR...hmm..she may well be the 'Shilpi' of #Tejpal Bapu...
2013-11-27 04:04:34+00:00,sambitswaraj,My debate in Headlines Today :how BJP would control inflation in 30 days  of coming in power http://t.co/Ib0uYC8RFV
2013-11-27 02:37:21+00:00,sambitswaraj,Congress Spoki  ws demaning BHARAT RATNA fr Sheila Dixit in a TV show..hmm I said dont worry I will get one frm CHAWRI BAZAR in Chandni Chwk
2013-11-27 02:25:43+00:00,sambitswaraj,"NIKU says he is only concerned about d poor's health..d rich can drown themselves in alcohol, and may Rot.. such r the vagaries of politics!"
2013-11-26 14:55:05+00:00,sambitswaraj,Congress Manifesto is n obituary of unkept-promises..AAP has singular ans 2 all problems i.e Jokepall bill..#BJPManifesto..only truth wins!!
2013-11-26 12:23:04+00:00,sambitswaraj,Friends today (26/11/13) I would be on @HeadlinesToday at 7.30pm #BJPManifesto
2013-11-26 11:58:21+00:00,sambitswaraj,After an 'UNDERACHIEVER' now its d turn of a 'SUPER-ACHEIVER' to find place on TIME magazine cover..two opposite Faces of India #NamoInTime
2013-11-26 11:22:39+00:00,sambitswaraj,BJP today released its manifesto in Delhi...key to able 'Governance' under the leadership of @drharshvardhan #bjp4delhi Manifesto
2013-11-26 09:13:50+00:00,sambitswaraj,Ironically I feel that the AAP party leaders r d most arrogant of the lot..inspite of being d beginners..Arrogance always leads 2 downfall!!
2013-11-26 09:09:12+00:00,sambitswaraj,'Victim partied after been raped'..so grant me Bail is almost as saying that 'I raped because she wore a mini-skirt'..pls spare the country!
2013-11-26 04:58:42+00:00,sambitswaraj,When would #Tejpal be GO GOA GONE???
2013-11-25 13:12:44+00:00,sambitswaraj,Today (25/11/13) I would be on @SaharaSamay at 8pm #Elections 2013-14
2013-11-25 10:14:56+00:00,sambitswaraj,Reading BJP's message for Election-2013 on the All India Radio(AIR)...I thank the party for the honour... http://t.co/tyBmYVqAH7
2013-11-25 09:59:34+00:00,sambitswaraj,Finally Arushi Hemraj murder case gets a verdict...saddened that even Parents..that too educated ones can do this!! # MonsterParents
2013-11-25 08:18:23+00:00,sambitswaraj,At AIR Station for recording for BJP...as a kid had always cherished listening to the AIR news..the special way dey wd say 'Oll' India Radio
2013-11-25 05:51:40+00:00,sambitswaraj,@Meedana thank you mam :-)
2013-11-25 03:49:05+00:00,sambitswaraj,@ChouhanShivraj ji's great work and @narendramodiji's great campaign will let d LOTUS bloom again in MP..pls come out n VOTE fr development
2013-11-25 02:14:00+00:00,sambitswaraj,@AapYogendra says AAP underwent 'AGNIPARIKSHA'..hmm received 3rd degree burns and d CLEAN CHIT ointment application going on..happy recovery
2013-11-24 17:30:55+00:00,sambitswaraj,Arushi Hemraj case has been 1 of the most intriguing and extensively discussed murder mystery...ironically it still remains unsolved #Arushi
2013-11-24 14:00:58+00:00,sambitswaraj,A party whose very existence is because of stings n exposures should not cry hoarse when Stung by a Sting #AAP Sting
2013-11-24 12:54:15+00:00,sambitswaraj,@tathagata2 thank you sir :-)
2013-11-24 11:38:48+00:00,sambitswaraj,Friends today(24/11/13 ) I would be on @HeadlinesToday at 6pm #AAP's Fraud and on @rajyasabhatv at 8pm #Elections 2014
2013-11-24 07:33:51+00:00,sambitswaraj,AAP declares itself 'PAK-safh'...but people in Delhi are saying it's 'AAP-safh'...uhh...Broom jo AAP apni Safai karee..hmm #JulmiBroom
2013-11-24 07:26:23+00:00,sambitswaraj,Friends today (24/11/13) I would be on @rajyasabhatv at 8pm #Election 2014...pls watch
2013-11-24 02:25:01+00:00,sambitswaraj,GM..news has it that #tejpal may soon proceed for leave...within confines of 'state-enclosure' though..and continue his 'lacerating-penance'
2013-11-23 15:57:40+00:00,sambitswaraj,On @newsxonline with @KanchanGupta #tejpal
2013-11-23 15:06:17+00:00,sambitswaraj,"BJP is party of Poisonous People, says SoniaG..hmm dont worry the Congress will have the taste of the 'POISON' in 2014..then Fiinniishh! Lol"
2013-11-23 14:31:13+00:00,sambitswaraj,Now on @IBNLiveRealtime  #tejpal
2013-11-23 14:02:26+00:00,sambitswaraj,In Delhi's 'DWARKA' Namo 'DWARKADHISH' #NaMoInDelhi
2013-11-23 13:57:21+00:00,sambitswaraj,"Congress thinks it is born to Rule,says @narendramodi ..d Rules are changing fast,with the advent of Modi..no more 'SHAHZADA'zition of India"
2013-11-23 13:50:10+00:00,sambitswaraj,@narendramodi gets a Rockstar's welcome in Delhi's Dwarka...indeed an awesome weekend for Delhi!!!
2013-11-23 13:05:24+00:00,sambitswaraj,"Friends a happy week end, today (23/11/13) I would be on @IBNLiveRealtime (IBN-7) at 8pm and @newsxonline (NEWS X) at 9.30pm...thx"
2013-11-23 09:21:46+00:00,sambitswaraj,"SoniaG says-BJP bad mouthing CONgress..madam with the consumables fr mouth so costly, why just BJP whole country is BAD-Mothing the Congress"
2013-11-23 08:40:37+00:00,sambitswaraj,What wd CONgress n there B team AAP do if words like 'sajish' did not exist in dictionary..depend only on CLEAN CHIT industry I belive!! uhh
2013-11-23 08:32:25+00:00,sambitswaraj,After viewing d raw footage of d sting video @abpnewstv hs concluded tht editing has 'not' altered d soul of d sting..so now will AK resign?
2013-11-23 08:29:19+00:00,sambitswaraj,Raw footage of sting against AAP viewed by ABP News http://t.co/jxOCtZjzon
2013-11-23 05:03:05+00:00,sambitswaraj,"AAP has Ganges flowing at its backyard,take a dip and become holier than thou:Sambit Patra in CNN-IBN http://t.co/YveEsjDx1G"
2013-11-23 03:51:23+00:00,sambitswaraj,AAP's- Khap manufacters clean chit as Congress:Sambit Patra NDTV http://t.co/E6srIp4qpP
2013-11-23 03:36:38+00:00,sambitswaraj,Tarun Tejpal-Ahem 'Penance that Lacerates you' would be granted but that would be 'State-Sponsored'  akin 2 the one Asaram is undergoing!!
2013-11-23 03:26:39+00:00,sambitswaraj,When things go horribly wrong den SILENCE alone has d ability 2 save u..@ShomaChaudhury never learnt this frm super boss MMS the managing PM
2013-11-23 02:45:29+00:00,sambitswaraj,"GM...AK says he wd hv earned crores if he wd hv continued as IT comisioner..1st he ws never a comisioner n 2nd his wife still is an IRS, hm!"
2013-11-22 16:20:45+00:00,sambitswaraj,Now on @ibnlive with @bhupendrachaube on #AAP sting
2013-11-22 11:27:41+00:00,sambitswaraj,Friends today (22Nov) I would also be on @ibnlive (CNN-IBN) at 9.40pm #AAP's fall from Grace.
2013-11-22 10:34:58+00:00,sambitswaraj,Sazia Ilmi said that its ok if Tejpal has apologized. ..all the channels aired it..now dont say that she was a body double of hers..
2013-11-22 10:31:32+00:00,sambitswaraj,Today(22/11/13) I would be on @ndtv India with @nidhikulpati at 6pm on #AAP Ka PAAP
2013-11-22 10:27:31+00:00,sambitswaraj,Tell me why all the AAPites trying to be soft on #Tejpal ..Congress B Team? #Disgusting AAP
2013-11-22 10:24:42+00:00,sambitswaraj,Mama Kapil Sibal said 'Zero-loss'...Bhanja Tarun Tejpal says 'Zero-conscience' #MamaBhanja
2013-11-22 10:02:22+00:00,sambitswaraj,Suggestion to Met dept- pls name one devastating Cyclone as TEJPAL..(TEJ fall)
2013-11-22 09:57:03+00:00,sambitswaraj,@ShomaChaudhury its nt that Arun Jaitley used the word RAPE categorically. ..that's what ur friend categorically do to that poor Girl #Shame
2013-11-22 09:10:53+00:00,sambitswaraj,News is : Cyclone Helen to make landfall on AP...I think its already made a landfall on AAP..
2013-11-22 08:56:24+00:00,sambitswaraj,@ShivAroor hopefully her 'tears' will not deter the process of 'tearing' into the fortress of the one who made 'error-of-judgement'
2013-11-22 08:36:53+00:00,sambitswaraj,Those who thrive on 'leaks'..dare not complain of 'leaks'..or soon they may be out of profession..#Tejpal #Kejriwal
2013-11-22 07:43:03+00:00,sambitswaraj,@vibhask1 acknowledged
2013-11-22 07:40:00+00:00,sambitswaraj,Tejpal could face trial after resigning over 'lapse of judgement' http://t.co/6sCZydGDfu via @MailOnline
2013-11-22 07:23:48+00:00,sambitswaraj,"AAP saying ""hum aap hi janch kar lenge""..this is called #AAP ka KHAP ...hmm, lets see if Brasant Bhusan is appointed as the Khap's Sarpanch!"
2013-11-22 06:31:33+00:00,sambitswaraj,Now the 'AAP'ites Q d authenticity of sting!When Damania et al were waving #farzi papers on Gadkari where was this 'authenticity' #Hypocrisy
2013-11-22 04:09:13+00:00,sambitswaraj,@digvijaya_28 Sajjan Kumat and Tytler are Congress' stalwarts..Sikh blood is Cheaper?Will the PM reply why as a Sikh he still is in CONgress
2013-11-22 03:45:44+00:00,sambitswaraj,Tehelka scandal: full text of Arun Jaitley's remarks http://t.co/vNDFNcMC5A
2013-11-21 15:00:01+00:00,sambitswaraj,'Now men know what they have to do if they want leave from their offices!'..is this the moral of the #Tehelka Kand
2013-11-21 14:51:55+00:00,sambitswaraj,Would be on @newsnation at 9pm #AAP Ka PAAP
2013-11-21 13:56:36+00:00,sambitswaraj,@Tejash__Patel ha ha
2013-11-21 13:35:42+00:00,sambitswaraj,Still continuing in @indiatvnews #tarun tejpal
2013-11-21 13:23:48+00:00,sambitswaraj,"""Juj bana Mujreem...very painful""...#tarun tejpal #arvind Kejriwal"
2013-11-21 12:14:29+00:00,sambitswaraj,AAP's cause defeated!!! Followers shocked to see the real face of there leaders...AAP is now- (A)massing (A) lot of (P)roperty party
2013-11-21 12:03:14+00:00,sambitswaraj,I would on @indiatvnews (India TV) 6pm onwards today 21Nov #AAP Ka PAAP #AAP ho gaya SAFH..
2013-11-21 10:56:38+00:00,sambitswaraj,@nanditathhakur C for Congress lol
2013-11-21 10:51:01+00:00,sambitswaraj,Arvind Kejriwal n his team stands exposed...@IndiaNewsTV ..all I can say  is OMG..Catch me on @IndiaNewsTV now
2013-11-21 10:40:02+00:00,sambitswaraj,Astonishing. ..AAP losses all...it loses its integrity #ShameOnAAP @IndiaNewsTV
2013-11-21 10:31:39+00:00,sambitswaraj,I am on @IndiaNewsTV now on #AAP Expose
2013-11-21 08:54:27+00:00,sambitswaraj,Fulfilling one man's ambition is not the defined Change AAP wanted to bringAAhttp://www.ndtv.com/video/player/prime-time/video-story/298655
2013-11-21 05:49:56+00:00,sambitswaraj,Fulfiling Inflated ambitions of single man cannot be the defined as Change AAP wanted to bring:Sambit Patra http://t.co/JHraLh215e via @ndtv
2013-11-21 05:11:34+00:00,sambitswaraj,Well..Was there a recommendation in Verma committee of proceeding for 6mt leave on attempting to rape ur colleague? I appear 2 hv missed it!
2013-11-21 04:47:35+00:00,sambitswaraj,Question is..Should rapists 'resign' from their lives or should they merely 'resign' from their jobs?..Resign appears 2 be d key word though
2013-11-21 04:42:34+00:00,sambitswaraj,Now tell me..would the Rapists of Nirbhaya ordered to proceed in leave?..pls enlighten me with the Justice Verma Commission recommendations!
2013-11-21 02:48:54+00:00,sambitswaraj,Talks of Transparency but lack of it in AAP-Sambit Patra to Karan Thapar CNN-IBN http://t.co/7NVP1sUWhp
2013-11-21 02:25:03+00:00,sambitswaraj,A COBRA-posted in some newshouse has smeared d country in black GULAIL and has created a TEHELKA..high time d poison fangs be extracted..GM
