Date,User,Tweet
2014-03-02 13:04:54+00:00,shivpalsinghyad,बलिया में एक कार्यक्रम में मंत्री शिवपाल सिंह यादव ने उत्तर प्रदेश सहकारी ग्राम विकास बैंक लि० का पूरे जिले में... http://t.co/JA5rO54kgF
2014-03-02 13:02:08+00:00,shivpalsinghyad,बलिया में एक कार्यक्रम में मंत्री शिवपाल सिंह यादव ने उत्तर प्रदेश सहकारी ग्राम विकास बैंक लि० का पूरे जिले में... http://t.co/z4XHWBkBU9
2014-03-02 11:49:40+00:00,shivpalsinghyad,"I posted 9 photos on Facebook in the album ""बलिया में जनेश्वर मिश्रा सेतु का शिलान्यास"" http://t.co/LAW7sJCiPo"
2014-03-02 08:20:39+00:00,shivpalsinghyad,नई रहो पर प्रदेश की राहें- http://t.co/QngbRokY7d
2014-03-02 04:50:32+00:00,shivpalsinghyad,2-मार्च-2014 http://t.co/dCvE4IoH0R
2014-03-01 08:03:25+00:00,shivpalsinghyad,"०१-मार्च-२०१४

विकास की ओर बढ़ते कदम http://t.co/iTy0qQQ5cV"
2014-03-01 05:41:07+00:00,shivpalsinghyad,28-फरवरी-2014 को जागरण कॉफी टेबिल बुक का विमोचन करते मंत्री शिवपाल सिंह यादव http://t.co/ysNolpeT6W
2014-03-01 04:59:16+00:00,shivpalsinghyad,देश बचाओ - देश बनाओ जन सभा- http://t.co/giUqrkZ4kl
2014-02-28 12:48:14+00:00,shivpalsinghyad,"I posted 5 photos on Facebook in the album ""लोकार्पण एवं शिलान्यास"" http://t.co/I9HZRzvscm"
2014-02-28 10:58:35+00:00,shivpalsinghyad,28-फरवरी-2014 http://t.co/lybsGcQ362
2014-02-28 07:12:13+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/1WMLNDWDag
2014-02-27 13:21:48+00:00,shivpalsinghyad,27-फरवरी-2014 http://t.co/y0xejsPjrL
2014-02-27 12:07:08+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/wWp4SnZA78
2014-02-27 09:41:09+00:00,shivpalsinghyad,27-फरवरी-2014 http://t.co/WJqjcEhROH
2014-02-27 06:47:07+00:00,shivpalsinghyad,27-फरवरी-2014 http://t.co/ufMCvtEKjB
2014-02-27 05:40:45+00:00,shivpalsinghyad,क्रांति के प्रेरणा स्रोत चन्द्र शेखर आज़ाद की पुण्य तिथि पर श्रद्धा सुमन http://t.co/GSYnr9up7J
2014-02-27 04:43:57+00:00,shivpalsinghyad,"27-फरवरी-2014

महाशिवरात्रि की हार्दिक शुभकामनाएं http://t.co/l5yb5PFUuF"
2014-02-26 09:13:54+00:00,shivpalsinghyad,इटावा विशेष- http://t.co/TeAJxrlS0V
2014-02-26 05:48:10+00:00,shivpalsinghyad,26-फरवरी-2014 http://t.co/vLN9W791uK
2014-02-26 04:45:01+00:00,shivpalsinghyad,सीतापुर विशेष http://t.co/wzWTIdRCd5
2014-02-25 09:58:37+00:00,shivpalsinghyad,25-फरवरी-2014 http://t.co/eWJi6b4QYN
2014-02-25 07:53:25+00:00,shivpalsinghyad,उत्तर प्रदेश को मिली पुलो की एक और सौगात - http://t.co/LbnFm6MY2e
2014-02-25 06:20:02+00:00,shivpalsinghyad,25-2-2014 http://t.co/aTRZReXx0c
2014-02-25 05:26:11+00:00,shivpalsinghyad,"I posted 14 photos on Facebook in the album ""गर्ल्स हॉस्टल का लोकार्पण"" http://t.co/4S6xSyy4OR"
2014-02-24 10:23:25+00:00,shivpalsinghyad,"I posted 21 photos on Facebook in the album ""औद्योगिक सम्मलेन"" http://t.co/h8KX58Nlj6"
2014-02-24 07:05:06+00:00,shivpalsinghyad,"I posted 15 photos on Facebook in the album ""लोकार्पण व शिलान्यास"" http://t.co/SQpiuqcpRo"
2014-02-24 05:40:35+00:00,shivpalsinghyad,24-फरवरी-2014 http://t.co/AYYEc0FMeo
2014-02-23 11:51:28+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/RGtLa5ui6j
2014-02-23 09:33:59+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/BrXOMSJg9B
2014-02-23 06:13:58+00:00,shivpalsinghyad,23-फरवरी-2014 http://t.co/yAevqAUBO9
2014-02-22 13:42:58+00:00,shivpalsinghyad,"I posted 8 photos on Facebook in the album ""शिलान्यास"" http://t.co/9TV3SNHtgr"
2014-02-22 09:54:36+00:00,shivpalsinghyad,विकास की ओर अग्रसर http://t.co/MJGlMdnCUG
2014-02-22 07:20:18+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/JgBgtlMt1p
2014-02-22 05:54:03+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/LDfrUEBXRp
2014-02-21 13:20:14+00:00,shivpalsinghyad,दिनाँक 21-फरवरी-2014 को सेन्ट्रल बार एसोसिएशन लखनऊ द्वारा आयोजित एक कार्यक्रम में उत्तर प्रदेश के मुख्यमंत्री... http://t.co/vSwZKk16k2
2014-02-21 13:20:14+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/aNaN3sHv73
2014-02-21 13:20:13+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/LL2273fPoC
2014-02-21 13:12:06+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/LSoKkdZfWk
2014-02-21 13:12:06+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/eAsV1RZTgd
2014-02-21 13:10:55+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/Z01sFrjRgA
2014-02-21 13:10:55+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/J9m0XLJ5Zw
2014-02-21 13:06:30+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/vu5E0D8pQJ
2014-02-21 06:59:54+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/Q4ORjblyhq
2014-02-20 14:41:04+00:00,shivpalsinghyad,20-फरवरी-2014: http://t.co/sDON9OwOwq
2014-02-20 13:03:23+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/xSeCgqXr9n
2014-02-20 11:40:56+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/nQBCFMipY8
2014-02-20 08:44:24+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/J8dpITAH1B
2014-02-20 06:08:27+00:00,shivpalsinghyad,"मंत्री शिवपाल सिंह यादव जनता की समस्याओं के निस्तारण के लिए 21-फरवरी-2014 को 6-ए, काली दास मार्ग लखनऊ के जनसुनवाई... http://t.co/xFxntxk3Tx"
2014-02-20 05:31:30+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/msq1QXzIup
2014-02-19 09:46:12+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/qAfCHzSF7F
2014-02-19 05:42:15+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/ZRjI3dmGMv
2014-02-18 09:25:39+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/XtyGtS4crb
2014-02-17 13:25:03+00:00,shivpalsinghyad,"I posted 4 photos on Facebook in the album ""लोकार्पण एवं शिलान्यास"" http://t.co/LVESbloMMP"
2014-02-17 13:00:03+00:00,shivpalsinghyad,"I posted 3 photos on Facebook in the album ""दुर्घटना बीमा योजना"" http://t.co/mWBAh1Ck3J"
2014-02-17 11:07:04+00:00,shivpalsinghyad,"16-फरवरी-2014 को उत्तर प्रदेश के मंत्री शिवपाल सिंह यादव ने इटावा में किसानों को ट्रैक्टर की चाभी सौंपी, प्रत्येक... http://t.co/nM7mOw0hTB"
2014-02-17 09:35:05+00:00,shivpalsinghyad,17-फरवरी-2014: http://t.co/dLExM53vkb
2014-02-17 08:15:37+00:00,shivpalsinghyad,"17-फरवरी-2014:

हमारी बेटी उसका कल- http://t.co/kWDVRiS7VC"
2014-02-17 06:44:51+00:00,shivpalsinghyad,17-फरवरी-2014 http://t.co/wNOi3UoHOT
2014-02-16 14:07:54+00:00,shivpalsinghyad,16-फरवरी-2014 को उत्तर प्रदेश के मंत्री शिवपाल सिंह यादव ने इटावा में 1364 छत्राओं को हमारी बेटी उसका कल योजना के... http://t.co/12oU0lTldx
2014-02-16 12:33:03+00:00,shivpalsinghyad,16-फरवरी-2014 को उत्तर प्रदेश के मंत्री शिवपाल सिंह यादव ने इटावा में जसवंत नगर तहसील भवन का शिलान्यास किया | —... http://t.co/CDwxmcGpWm
2014-02-16 12:33:02+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/ChRLxb5Wob
2014-02-16 12:33:02+00:00,shivpalsinghyad,I posted a new photo to Facebook http://t.co/awOp6nmsbc
2014-02-16 05:49:29+00:00,shivpalsinghyad,डेली न्यूज़ एक्टिविस्ट : 16-फरवरी-2014 http://t.co/4DON7msPJl
2013-12-15 05:13:51+00:00,shivpalsinghyad,http://t.co/pL5w1pqNr8
2013-12-15 04:57:58+00:00,shivpalsinghyad,"14-दिसंबर-2013 को मंत्री शिवपाल सिंह यादव, उत्तर प्रदेश सहकारी ग्राम विकास बैंक लि०, की सामान्य बैठक में सम्म्लित हुए http://t.co/hlSnfhiC6y"
2013-12-13 11:27:17+00:00,shivpalsinghyad,समाजवादी पार्टी को वोट दें | http://t.co/AVvT68edxJ
2013-12-13 11:18:21+00:00,shivpalsinghyad,13-दिसंबर-2013 को मंत्री शिवपाल यादव जनता दर्शन करते हुए | — in Lucknow. http://t.co/hVmtEH4Y58
2013-12-12 08:54:22+00:00,shivpalsinghyad,12-दिसंबर-2013 को उत्तर प्रदेश के मंत्री शिवपाल सिंह यादव ने जनता दर्शन में बड़ी संख्या में आए लोगो से मुलाकात की http://t.co/2gczHNW8Zp
2013-12-09 06:22:45+00:00,shivpalsinghyad,गृह जनपद जसवंत नगर में जनता की समस्या सुनते हुए उत्तर प्रदेश के मंत्री शिवपाल सिंह यादव http://t.co/ukHKmBfDwb
2013-12-07 09:28:28+00:00,shivpalsinghyad,सहकारिता विकास की रीढ़ है- शिवपाल सिंह यादव http://t.co/anRhEugGdc
2013-12-07 09:12:38+00:00,shivpalsinghyad,"6-दिसंबर-2013 को मंत्री शिवपाल सिंह यादव ने जसवंत नगर, इटावा में श्री शिव जी श्री गोगा जी मंदिर का शिलान्यास किया | http://t.co/mhUWTLGkD4"
2013-12-06 10:22:40+00:00,shivpalsinghyad,दक्षिण अफ्रीका के पूर्व राष्ट्रपति नेल्सन मंडेला के निधन से समाजवादी आंदोलन की अपूर्णीय क्षति - शिवपाल सिंह यादव
2013-11-17 05:18:11+00:00,shivpalsinghyad,भारत रत्न का पुरूस्कार देने पर सचिन तेंदुलकर को हार्दिक बधाई
2013-11-17 05:06:57+00:00,shivpalsinghyad,श्री गुरु नानक देव जी के प्रकाश पर्व पर आप सभी को लख-लख बधाईयां
